V1,n.schools,match1,matchf,check
"<a href=../../../college/schools/profile.asp?T=20384>East Carolina University</a> (Greenville, North Carolina), <a href=../../../college/schools/profile.asp?T=20882>Pitt Community College</a> (Greenville, North Carolina), <a href=../../../college/schools/profile.asp?T=20132>James Madison University</a> (Harrisonburg, Virginia)",2,East Carolina,James Madison,
"<a href=../../../college/schools/profile.asp?T=20577>Marist College</a> (Poughkeepsie, New York), <a href=../../../college/schools/profile.asp?T=20207>County College of Morris</a> (Randolph, New Jersey), <a href=../../../college/schools/profile.asp?T=20288>Quinnipiac University</a> (Hamden, Connecticut)",2,Marist,Quinnipiac,
"<a href=../../../college/schools/profile.asp?T=21931>Columbia University</a> (New York, New York), <a href=../../../college/schools/profile.asp?T=20401>Lehigh University</a> (Bethlehem, Pennsylvania)",2,Columbia,Lehigh,
"<a href=../../../college/schools/profile.asp?T=20256>Indiana State University</a> (Terre Haute, Indiana), <a href=../../../college/schools/profile.asp?T=22062>Lincoln Trail College</a> (Robinson, Illinois)",2,Indiana,Indiana State,
"<a href=../../../college/schools/profile.asp?T=20465>University of Oregon</a> (Eugene, Oregon), <a href=../../../college/schools/profile.asp?T=22350>Orange Coast College</a> (Costa Mesa, California), <a href=../../../college/schools/profile.asp?T=20472>University of Utah</a> (Salt Lake City, Utah)",2,Oregon,Utah,
"<a href=../../../college/schools/profile.asp?T=20085>University of Mississippi</a> (Oxford, Mississippi), <a href=../../../college/schools/profile.asp?T=20840>Iowa Western Community College</a> (Council Bluffs, Iowa), <a href=../../../college/schools/profile.asp?T=20179>University of Iowa</a> (Iowa City, Iowa)",2,Iowa,Mississippi,
"<a href=../../../college/schools/profile.asp?T=20443>University of Central Florida</a> (Orlando, Florida), <a href=../../../college/schools/profile.asp?T=20075>Palm Beach State College</a> (Lake Worth, Florida), <a href=../../../college/schools/profile.asp?T=20909>Barry University</a> (Miami Shores, Florida)",2,Central Florida,Florida,
"<a href=../../../college/schools/profile.asp?T=20900>Chattahoochee Valley Community College</a> (Phenix City, Alabama), <a href=../../../college/schools/profile.asp?T=20014>Middle Georgia State College</a> (Cochran, Georgia)",2,Georgia,Georgia State,
"<a href=../../../college/schools/profile.asp?T=20443>University of Central Florida</a> (Orlando, Florida), <a href=../../../college/schools/profile.asp?T=20163>Seminole State College of Florida</a> (Altamonte Springs, Florida)",2,Central Florida,Florida,
"<a href=../../../college/schools/profile.asp?T=20174>Eastern Illinois University</a> (Charleston, Illinois), <a href=../../../college/schools/profile.asp?T=21788>Waubonsee Community College</a> (Sugar Grove, Illinois)",2,Eastern Illinois,Illinois,
"<a href=../../../college/schools/profile.asp?T=20846>Lipscomb University</a> (Nashville, Tennessee), <a href=../../../college/schools/profile.asp?T=20858>Cleveland State Community College</a> (Cleveland, Tennessee), <a href=../../../college/schools/profile.asp?T=20378>Carson-Newman College</a> (Jefferson City, Tennessee)",2,Cleveland State,Lipscomb,
"<a href=../../../college/schools/profile.asp?T=20093>Oklahoma State University</a> (Stillwater, Oklahoma)",2,Oklahoma,Oklahoma State,
"<a href=../../../college/schools/profile.asp?T=20147>Mississippi State University</a> (Starkville, Mississippi), <a href=../../../college/schools/profile.asp?T=20614>Shelton State Community College</a> (Tuscaloosa, Alabama)",2,Mississippi,Mississippi State,
"<a href=../../../college/schools/profile.asp?T=20622>Southern Union State Community College</a> (Wadley, Alabama), <a href=../../../college/schools/profile.asp?T=22426>Georgia Gwinnett College</a> (Lawrenceville,GA), <a href=../../../college/schools/profile.asp?T=21872>Bryan College</a> (Dayton, Tennessee)",2,Georgia,Southern,
"<a href=../../../college/schools/profile.asp?T=20508>Augusta University (GRU)</a> (Augusta, Georgia), <a href=../../../college/schools/profile.asp?T=20014>Middle Georgia State College</a> (Cochran, Georgia)",2,Georgia,Georgia State,
"<a href=../../../college/schools/profile.asp?T=21026>Georgia State University</a> (Atlanta, Georgia), <a href=../../../college/schools/profile.asp?T=22428>Georgia Highlands College</a> (Dallas,GA)",2,Georgia,Georgia State,
"<a href=../../../college/schools/profile.asp?T=20277>Western Michigan University</a> (Kalamazoo, Michigan), <a href=../../../college/schools/profile.asp?T=21499>Jackson Community College</a> (Jackson, Michigan)",2,Michigan,Western Michigan,
"<a href=../../../college/schools/profile.asp?T=20048>University of Alabama</a> (Tuscaloosa, Alabama), <a href=../../../college/schools/profile.asp?T=20026>University of Arizona</a> (Tucson, Arizona)",2,Alabama,Arizona,
"<a href=../../../college/schools/profile.asp?T=21093>Canisius College</a> (Buffalo, New York), <a href=../../../college/schools/profile.asp?T=21457>Georgetown College</a> (Georgetown, Kentucky)",2,Canisius College,Georgetown,
"<a href=../../../college/schools/profile.asp?T=20452>Indiana University</a> (Bloomington, Indiana), <a href=../../../college/schools/profile.asp?T=20234>San Jacinto College</a> (San Jacinto, Texas), <a href=../../../college/schools/profile.asp?T=20458>University of Missouri</a> (Columbia, Missouri)",2,Indiana,Missouri,
"<a href=../../../college/schools/profile.asp?T=20093>Oklahoma State University</a> (Stillwater, Oklahoma), <a href=../../../college/schools/profile.asp?T=20725>Cuesta College</a> (San Luis Obispo, California)",2,Oklahoma,Oklahoma State,
"<a href=../../../college/schools/profile.asp?T=20353>University of South Florida</a> (Tampa, Florida), <a href=../../../college/schools/profile.asp?T=20765>University of New Haven</a> (New Haven, Connecticut)",2,Florida,South Florida,
"<a href=../../../college/schools/profile.asp?T=20057>Washington State University</a> (Pullman, Washington), <a href=../../../college/schools/profile.asp?T=20226>Santa Barbara City College</a> (Santa Barbara, California)",2,Washington,Washington State,
"<a href=../../../college/schools/profile.asp?T=20440>University of Arkansas-Pine Bluff</a> (Pine Bluff, Arkansas), <a href=../../../college/schools/profile.asp?T=20967>Volunteer State Community College</a> (Gallatin, Tennessee)",2,Arkansas,Arkansas-Pine Bluff,
"<a href=../../../college/schools/profile.asp?T=20214>University of Oklahoma</a> (Norman, Oklahoma), <a href=../../../college/schools/profile.asp?T=20885>Eastern Oklahoma State College</a> (Wilburton, Oklahoma)",2,Oklahoma,Oklahoma State,
"<a href=../../../college/schools/profile.asp?T=20033>Fresno State University</a> (Fresno, California), <a href=../../../college/schools/profile.asp?T=20855>San Francisco State University</a> (San Francisco, California)",2,Fresno State,San Francisco,
"<a href=../../../college/schools/profile.asp?T=20499>Ohio University</a> (Athens, Ohio), <a href=../../../college/schools/profile.asp?T=20017>University of Kentucky</a> (Lexington, Kentucky)",2,Kentucky,Ohio,
"<a href=../../../college/schools/profile.asp?T=20009>University of South Alabama</a> (Mobile, Alabama), <a href=../../../college/schools/profile.asp?T=20261>Alvin Community College</a> (Alvin, Texas), <a href=../../../college/schools/profile.asp?T=20533>Delta State University</a> (Cleveland, Mississippi)",2,Alabama,South Alabama,
"<a href=../../../college/schools/profile.asp?T=20861>University of North Carolina-Asheville</a> (Asheville, North Carolina), <a href=../../../college/schools/profile.asp?T=21218>Slippery Rock University of Pennsylvania</a> (Slippery Rock, Pennsylvania)",2,North Carolina,Pennsylvania,
"<a href=../../../college/schools/profile.asp?T=20500>Saint Louis University</a> (St. Louis, Missouri), <a href=../../../college/schools/profile.asp?T=20019>Parkland College</a> (Champaign, Illinois), <a href=../../../college/schools/profile.asp?T=20178>University of Illinois</a> (Urbana, Illinois)",2,Illinois,Saint Louis,
"<a href=../../../college/schools/profile.asp?T=20006>University of North Carolina</a> (Chapel Hill, North Carolina), <a href=../../../college/schools/profile.asp?T=20790>Manhattan College</a> (Bronx, New York)",2,Manhattan College,North Carolina,
"<a href=../../../college/schools/profile.asp?T=20181>University of Massachusetts</a> (Amherst, Massachusetts), <a href=../../../college/schools/profile.asp?T=20072>Virginia Commonwealth University</a> (Richmond, Virginia)",2,Massachusetts,Virginia,
"<a href=../../../college/schools/profile.asp?T=20094>Wake Forest University</a> (Winston-Salem, North Carolina), <a href=../../../college/schools/profile.asp?T=20119>Eastern Connecticut State University</a> (Willimantic, Connecticut)",2,Connecticut,Wake Forest,
"<a href=../../../college/schools/profile.asp?T=20240>Marshall University</a> (Huntington, West Virginia), <a href=../../../college/schools/profile.asp?T=20438>University of Akron</a> (Akron, Ohio)",2,Akron,Marshall,
"<a href=../../../college/schools/profile.asp?T=20506>Xavier University</a> (Cincinnati, Ohio), <a href=../../../college/schools/profile.asp?T=22020>Indiana Institute of Technology</a> (Fort Wayne, Indiana)",2,Indiana,Xavier,
"<a href=../../../college/schools/profile.asp?T=20440>University of Arkansas-Pine Bluff</a> (Pine Bluff, Arkansas), <a href=../../../college/schools/profile.asp?T=22409>Arkansas Baptist College</a> (Little Rock,AR)",2,Arkansas,Arkansas-Pine Bluff,
"<a href=../../../college/schools/profile.asp?T=20293>Virginia Tech</a> (Blacksburg, Virginia), <a href=../../../college/schools/profile.asp?T=21270>New York University</a> (New York, New York)",2,Virginia,Virginia Tech,
"<a href=../../../college/schools/profile.asp?T=20565>Iona College</a> (New Rochelle, New York), <a href=../../../college/schools/profile.asp?T=22383>Fairleigh Dickinson-Florham</a> (Florham,New Jersey)",2,Fairleigh Dickinson,Iona College,
"<a href=../../../college/schools/profile.asp?T=20982>Fairleigh Dickinson University</a> (Teaneck, New Jersey), <a href=../../../college/schools/profile.asp?T=20565>Iona College</a> (New Rochelle, New York)",2,Fairleigh Dickinson,Iona College,
"<a href=../../../college/schools/profile.asp?T=20346>University of Massachusetts-Lowell</a> (Lowell, Massachusetts), <a href=../../../college/schools/profile.asp?T=20736>Eckerd College</a> (St. Petersburg, Florida)",2,Massachusetts,Massachusetts-Lowell,
"<a href=../../../college/schools/profile.asp?T=20923>St. Thomas Aquinas College</a> (Sparkill, New York), <a href=../../../college/schools/profile.asp?T=20890>University of Alabama-Huntsville</a> (Huntsville, Alabama), <a href=../../../college/schools/profile.asp?T=20877>Arizona Western College</a> (Yuma, Arizona)",2,Alabama,Arizona,
"<a href=../../../college/schools/profile.asp?T=20500>Saint Louis University</a> (St. Louis, Missouri), <a href=../../../college/schools/profile.asp?T=20089>Clemson University</a> (Clemson, South Carolina)",2,Clemson,Saint Louis,
"<a href=../../../college/schools/profile.asp?T=20250>Spartanburg Methodist College</a> (Spartanburg, South Carolina), <a href=../../../college/schools/profile.asp?T=20014>Middle Georgia State College</a> (Cochran, Georgia), <a href=../../../college/schools/profile.asp?T=22426>Georgia Gwinnett College</a> (Lawrenceville,GA)",2,Georgia,Georgia State,
"<a href=../../../college/schools/profile.asp?T=20254>University of Houston</a> (Houston, Texas), <a href=../../../college/schools/profile.asp?T=21607>North Central Texas College</a> (Gainesville, Texas), <a href=../../../college/schools/profile.asp?T=20847>Texas Wesleyan University</a> (Fort Worth, Texas)",2,Houston,Texas,
"<a href=../../../college/schools/profile.asp?T=20325>University of San Francisco</a> (San Francisco, California), <a href=../../../college/schools/profile.asp?T=20196>UNLV</a> (Las Vegas, Nevada)",2,San Francisco,UNLV,
"<a href=../../../college/schools/profile.asp?T=20325>University of San Francisco</a> (San Francisco, California), <a href=../../../college/schools/profile.asp?T=20513>Bellevue Community College</a> (Bellevue, Washington), <a href=../../../college/schools/profile.asp?T=21265>Seattle University</a> (Seattle, Washington)",2,San Francisco,Seattle,
"<a href=../../../college/schools/profile.asp?T=20195>West Virginia University</a> (Morgantown, West Virginia), <a href=../../../college/schools/profile.asp?T=21732>SUNY-Cortland</a> (Cortland, New York)",2,Virginia,West Virginia,
"<a href=../../../college/schools/profile.asp?T=20353>University of South Florida</a> (Tampa, Florida), <a href=../../../college/schools/profile.asp?T=20602>Pasco-Hernando Community College</a> (New Port Richey, Florida)",2,Florida,South Florida,
"<a href=../../../college/schools/profile.asp?T=20414>Northwest Missouri State University</a> (Maryville, Missouri), <a href=../../../college/schools/profile.asp?T=22125>North Central Missouri College</a> (Trenton, Missouri)",2,Missouri,Missouri State,
"<a href=../../../college/schools/profile.asp?T=20251>Miami University</a> (Oxford, Ohio), <a href=../../../college/schools/profile.asp?T=22139>Notre Dame College</a> (South Euclid, Ohio)",2,Miami,Notre Dame,
"<a href=../../../college/schools/profile.asp?T=20219>Missouri State University</a> (Springfield, Missouri), <a href=../../../college/schools/profile.asp?T=22063>Lincoln University of Missouri</a> (Jefferson City, Missouri)",2,Missouri,Missouri State,
"<a href=../../../college/schools/profile.asp?T=20417>Purdue University</a> (West Lafayette, Indiana), <a href=../../../college/schools/profile.asp?T=20907>Wabash Valley College</a> (Mount Carmel, Illinois), <a href=../../../college/schools/profile.asp?T=20896>University of Dayton</a> (Dayton, Ohio)",2,Dayton,Purdue,
"<a href=../../../college/schools/profile.asp?T=20287>Baylor University</a> (Waco, Texas), <a href=../../../college/schools/profile.asp?T=20333>Saddleback College</a> (Mission Viejo, California), <a href=../../../college/schools/profile.asp?T=20500>Saint Louis University</a> (St. Louis, Missouri)",2,Baylor,Saint Louis,
"<a href=../../../college/schools/profile.asp?T=20216>Nicholls State University</a> (Thibodaux, Louisiana), <a href=../../../college/schools/profile.asp?T=21121>Coastal Alabama-Monroeville</a> (Monroeville, Alabama)",2,Alabama,Nicholls State,
